,ProjectID,Framefile,Nfish,Sex,Box,CorrectAnnotation,User,DateTime,Dataset
4309,MC6_5,MC6_5_0004_vid_665135.jpg,0,,,Yes,rhiyasharma,24:11.2,Train
4311,MC6_5,MC6_5_0004_vid_690019.jpg,1,m,"(112, 218, 105, 133)",Yes,rhiyasharma,24:46.9,Validate
4314,MC6_5,MC6_5_0004_vid_705780.jpg,1,u,"(1050, 892, 15, 79)",Yes,priya,40:39.2,Train
4315,MC6_5,MC6_5_0004_vid_747338.jpg,2,m,"(140, 243, 114, 90)",Yes,rhiyasharma,04:05.6,Train
4316,MC6_5,MC6_5_0004_vid_747338.jpg,2,u,"(1037, 0, 36, 59)",Yes,rhiyasharma,04:05.6,Train
4319,MC6_5,MC6_5_0004_vid_775445.jpg,0,,,Yes,rhiyasharma,59:54.3,Train
4322,MC6_5,MC6_5_0004_vid_783313.jpg,2,m,"(256, 541, 32, 148)",Yes,priya,00:28.2,Train
4323,MC6_5,MC6_5_0004_vid_783313.jpg,2,u,"(1022, 0, 42, 48)",Yes,priya,00:28.2,Train
4324,MC6_5,MC6_5_0004_vid_787094.jpg,1,m,"(89, 237, 133, 62)",Yes,rhiyasharma,24:11.2,Train
4327,MC6_5,MC6_5_0004_vid_803947.jpg,1,u,"(1031, 0, 38, 36)",Yes,priya,50:08.3,Train
4328,MC6_5,MC6_5_0004_vid_829594.jpg,1,u,"(1046, 0, 29, 196)",Yes,rhiyasharma,59:54.3,Train
4330,MC6_5,MC6_5_0004_vid_833730.jpg,1,m,"(76, 267, 69, 105)",Yes,rhiyasharma,59:54.3,Validate
4332,MC6_5,MC6_5_0004_vid_852692.jpg,0,,,Yes,rhiyasharma,04:05.6,Train
4335,MC6_5,MC6_5_0004_vid_909914.jpg,1,u,"(1049, 909, 16, 62)",Yes,priya,40:39.2,Train
4336,MC6_5,MC6_5_0004_vid_932894.jpg,2,m,"(98, 620, 91, 188)",Yes,rhiyasharma,02:00.9,Train
4337,MC6_5,MC6_5_0004_vid_932894.jpg,2,f,"(636, 246, 133, 45)",Yes,rhiyasharma,02:00.9,Train
4340,MC6_5,MC6_5_0004_vid_96300.jpg,1,m,"(37, 223, 165, 30)",Yes,rhiyasharma,02:00.9,Train
4342,MC6_5,MC6_5_0004_vid_967224.jpg,1,m,"(646, 761, 85, 179)",Yes,rhiyasharma,24:11.2,Train
4344,MC6_5,MC6_5_0004_vid_989586.jpg,2,f,"(890, 793, 46, 114)",Yes,rhiyasharma,04:05.6,Train
4345,MC6_5,MC6_5_0004_vid_989586.jpg,2,m,"(0, 284, 66, 165)",Yes,rhiyasharma,04:05.6,Train
4348,MC6_5,MC6_5_0005_vid_1007823.jpg,1,u,"(674, 0, 61, 39)",Yes,rhiyasharma,02:00.9,Train
4350,MC6_5,MC6_5_0005_vid_1012806.jpg,0,,,Yes,rhiyasharma,04:05.6,Train
4353,MC6_5,MC6_5_0005_vid_1021878.jpg,2,u,"(290, 933, 105, 38)",Yes,priya,15:17.9,Validate
4354,MC6_5,MC6_5_0005_vid_1021878.jpg,2,f,"(563, 59, 79, 53)",Yes,priya,15:17.9,Validate
4355,MC6_5,MC6_5_0005_vid_1037895.jpg,1,f,"(166, 57, 98, 25)",Yes,rhiyasharma,59:54.3,Train
4357,MC6_5,MC6_5_0005_vid_1060106.jpg,2,f,"(449, 228, 57, 80)",Yes,rhiyasharma,02:00.9,Train
4358,MC6_5,MC6_5_0005_vid_1060106.jpg,2,u,"(130, 910, 149, 35)",Yes,rhiyasharma,02:00.9,Train
4361,MC6_5,MC6_5_0005_vid_1071991.jpg,2,f,"(831, 588, 80, 58)",Yes,rhiyasharma,24:11.2,Validate
4362,MC6_5,MC6_5_0005_vid_1071991.jpg,2,m,"(213, 308, 49, 126)",Yes,rhiyasharma,24:11.2,Validate
4365,MC6_5,MC6_5_0005_vid_1072345.jpg,1,u,"(335, 942, 131, 26)",Yes,rhiyasharma,02:00.9,Train
4368,MC6_5,MC6_5_0005_vid_131462.jpg,2,u,"(1042, 1, 34, 49)",Yes,priya,50:08.3,Train
4369,MC6_5,MC6_5_0005_vid_131462.jpg,2,m,"(121, 248, 82, 114)",Yes,priya,50:08.3,Train
4370,MC6_5,MC6_5_0005_vid_137850.jpg,1,u,"(1032, 4, 41, 64)",Yes,rhiyasharma,59:54.3,Train
4372,MC6_5,MC6_5_0005_vid_16285.jpg,1,m,"(379, 339, 116, 152)",Yes,rhiyasharma,24:46.9,Train
4374,MC6_5,MC6_5_0005_vid_186050.jpg,1,m,"(49, 372, 66, 167)",Yes,rhiyasharma,24:46.9,Train
4376,MC6_5,MC6_5_0005_vid_186227.jpg,2,m,"(102, 476, 46, 184)",Yes,rhiyasharma,24:11.2,Validate
4377,MC6_5,MC6_5_0005_vid_186227.jpg,2,u,"(99, 892, 33, 77)",Yes,rhiyasharma,24:11.2,Validate
4379,MC6_5,MC6_5_0005_vid_199692.jpg,1,f,"(87, 424, 78, 145)",Yes,rhiyasharma,04:05.6,Train
4381,MC6_5,MC6_5_0005_vid_202725.jpg,0,,,Yes,rhiyasharma,02:00.9,Train
4383,MC6_5,MC6_5_0005_vid_248645.jpg,0,,,Yes,rhiyasharma,04:05.6,Validate
4385,MC6_5,MC6_5_0005_vid_290356.jpg,0,,,Yes,rhiyasharma,24:46.9,Train
4387,MC6_5,MC6_5_0005_vid_329547.jpg,2,m,"(65, 429, 67, 159)",Yes,rhiyasharma,24:11.2,Train
4388,MC6_5,MC6_5_0005_vid_329547.jpg,2,f,"(104, 304, 118, 90)",Yes,rhiyasharma,24:11.2,Train
4391,MC6_5,MC6_5_0005_vid_329774.jpg,1,u,"(808, 906, 46, 63)",Yes,rhiyasharma,24:46.9,Validate
4393,MC6_5,MC6_5_0005_vid_333500.jpg,1,m,"(250, 262, 67, 128)",Yes,rhiyasharma,04:05.6,Train
4395,MC6_5,MC6_5_0005_vid_353382.jpg,1,m,"(175, 315, 140, 71)",Yes,rhiyasharma,02:00.9,Train
4397,MC6_5,MC6_5_0005_vid_428653.jpg,2,f,"(13, 622, 79, 158)",Yes,rhiyasharma,24:11.2,Validate
4398,MC6_5,MC6_5_0005_vid_428653.jpg,2,m,"(302, 191, 128, 98)",Yes,rhiyasharma,24:11.2,Validate
4402,MC6_5,MC6_5_0005_vid_451107.jpg,2,m,"(69, 275, 52, 129)",Yes,rhiyasharma,04:05.6,Train
4403,MC6_5,MC6_5_0005_vid_451107.jpg,2,f,"(182, 303, 122, 65)",Yes,rhiyasharma,04:05.6,Train
4406,MC6_5,MC6_5_0005_vid_453077.jpg,2,m,"(795, 853, 26, 118)",Yes,rhiyasharma,02:00.9,Train
4407,MC6_5,MC6_5_0005_vid_453077.jpg,2,f,"(341, 852, 188, 100)",Yes,rhiyasharma,02:00.9,Train
4410,MC6_5,MC6_5_0005_vid_46446.jpg,1,m,"(105, 171, 79, 91)",Yes,rhiyasharma,24:46.9,Validate
4412,MC6_5,MC6_5_0005_vid_473590.jpg,2,f,"(73, 215, 59, 141)",Yes,rhiyasharma,24:46.9,Train
4413,MC6_5,MC6_5_0005_vid_473590.jpg,2,m,"(157, 244, 53, 103)",Yes,rhiyasharma,24:46.9,Train
4416,MC6_5,MC6_5_0005_vid_485721.jpg,1,f,"(72, 653, 97, 157)",Yes,rhiyasharma,24:46.9,Train
4418,MC6_5,MC6_5_0005_vid_489059.jpg,2,m,"(284, 688, 89, 110)",Yes,rhiyasharma,04:05.6,Validate
4419,MC6_5,MC6_5_0005_vid_489059.jpg,2,f,"(140, 650, 101, 127)",Yes,rhiyasharma,04:05.6,Validate
4422,MC6_5,MC6_5_0005_vid_529566.jpg,2,u,"(596, 919, 93, 51)",Yes,rhiyasharma,24:46.9,Train
4423,MC6_5,MC6_5_0005_vid_529566.jpg,2,u,"(785, 924, 18, 47)",Yes,rhiyasharma,24:46.9,Train
4426,MC6_5,MC6_5_0005_vid_553887.jpg,0,,,Yes,rhiyasharma,04:05.6,Validate
4428,MC6_5,MC6_5_0005_vid_55855.jpg,2,u,"(744, 0, 108, 84)",Yes,rhiyasharma,59:54.3,Train
4429,MC6_5,MC6_5_0005_vid_55855.jpg,2,m,"(486, 184, 123, 72)",Yes,rhiyasharma,59:54.3,Train
4432,MC6_5,MC6_5_0005_vid_560836.jpg,0,,,Yes,rhiyasharma,02:00.9,Train
4434,MC6_5,MC6_5_0005_vid_587482.jpg,1,m,"(67, 489, 62, 116)",Yes,rhiyasharma,24:11.2,Train
4437,MC6_5,MC6_5_0005_vid_699176.jpg,1,f,"(722, 60, 76, 56)",Yes,priya,40:39.2,Train
4438,MC6_5,MC6_5_0005_vid_72454.jpg,2,m,"(52, 442, 134, 97)",Yes,rhiyasharma,04:05.6,Train
4439,MC6_5,MC6_5_0005_vid_72454.jpg,2,f,"(178, 326, 96, 84)",Yes,rhiyasharma,04:05.6,Train
4443,MC6_5,MC6_5_0005_vid_747658.jpg,1,u,"(49, 872, 69, 83)",Yes,priya,00:28.2,Train
4444,MC6_5,MC6_5_0005_vid_750589.jpg,0,,,Yes,rhiyasharma,24:46.9,Train
4448,MC6_5,MC6_5_0005_vid_752818.jpg,2,m,"(354, 671, 122, 80)",Yes,priya,45:13.1,Train
4449,MC6_5,MC6_5_0005_vid_752818.jpg,2,u,"(912, 843, 38, 123)",Yes,priya,45:13.1,Train
4453,MC6_5,MC6_5_0005_vid_768933.jpg,0,,,Yes,rhiyasharma,04:05.6,Train
4455,MC6_5,MC6_5_0005_vid_842084.jpg,2,m,"(254, 153, 233, 36)",Yes,rhiyasharma,02:00.9,Train
4456,MC6_5,MC6_5_0005_vid_842084.jpg,2,f,"(661, 88, 149, 65)",Yes,rhiyasharma,02:00.9,Train
4460,MC6_5,MC6_5_0005_vid_868300.jpg,1,f,"(362, 292, 78, 119)",Yes,priya,00:28.2,Train
4461,MC6_5,MC6_5_0005_vid_881196.jpg,2,u,"(627, 906, 64, 64)",Yes,rhiyasharma,24:11.2,Validate
4462,MC6_5,MC6_5_0005_vid_881196.jpg,2,m,"(113, 558, 77, 138)",Yes,rhiyasharma,24:11.2,Validate
4468,MC6_5,MC6_5_0005_vid_896863.jpg,2,m,"(238, 618, 99, 69)",Yes,rhiyasharma,59:54.3,Train
4469,MC6_5,MC6_5_0005_vid_896863.jpg,2,f,"(104, 729, 109, 92)",Yes,rhiyasharma,59:54.3,Train
4472,MC6_5,MC6_5_0005_vid_899002.jpg,1,m,"(463, 359, 102, 65)",Yes,rhiyasharma,24:46.9,Train
4474,MC6_5,MC6_5_0005_vid_910585.jpg,1,m,"(731, 839, 86, 131)",Yes,rhiyasharma,24:11.2,Validate
4476,MC6_5,MC6_5_0005_vid_912981.jpg,1,m,"(292, 718, 37, 161)",Yes,rhiyasharma,59:54.3,Validate
4478,MC6_5,MC6_5_0005_vid_919151.jpg,2,m,"(520, 531, 96, 105)",Yes,rhiyasharma,02:00.9,Train
4479,MC6_5,MC6_5_0005_vid_919151.jpg,2,f,"(827, 74, 64, 38)",Yes,rhiyasharma,02:00.9,Train
4482,MC6_5,MC6_5_0005_vid_964472.jpg,1,m,"(105, 45, 69, 135)",Yes,rhiyasharma,04:05.6,Train
4484,MC6_5,MC6_5_0005_vid_978635.jpg,0,,,Yes,rhiyasharma,59:54.3,Train
4486,MC6_5,MC6_5_0006_vid_1010002.jpg,0,,,Yes,rhiyasharma,59:54.3,Train
4488,MC6_5,MC6_5_0006_vid_1037594.jpg,1,f,"(262, 486, 75, 92)",Yes,rhiyasharma,24:46.9,Validate
4490,MC6_5,MC6_5_0006_vid_110082.jpg,0,,,Yes,rhiyasharma,04:05.6,Train
4492,MC6_5,MC6_5_0006_vid_1195.jpg,1,m,"(758, 766, 52, 138)",Yes,rhiyasharma,02:00.9,Train
4495,MC6_5,MC6_5_0006_vid_158331.jpg,1,m,"(51, 240, 108, 36)",Yes,priya,03:36.0,Train
4496,MC6_5,MC6_5_0006_vid_182748.jpg,1,m,"(82, 188, 55, 138)",Yes,rhiyasharma,02:00.9,Train
4498,MC6_5,MC6_5_0006_vid_208588.jpg,1,u,"(1030, 898, 28, 71)",Yes,rhiyasharma,59:54.3,Train
4500,MC6_5,MC6_5_0006_vid_215579.jpg,1,m,"(156, 346, 38, 183)",Yes,rhiyasharma,02:00.9,Train
4502,MC6_5,MC6_5_0006_vid_221724.jpg,1,u,"(1014, 877, 59, 62)",Yes,rhiyasharma,02:00.9,Train
4504,MC6_5,MC6_5_0006_vid_231461.jpg,1,m,"(243, 65, 97, 132)",Yes,rhiyasharma,24:11.2,Train
4506,MC6_5,MC6_5_0006_vid_275797.jpg,0,,,Yes,rhiyasharma,24:11.2,Train
4508,MC6_5,MC6_5_0006_vid_294658.jpg,1,u,"(1026, 245, 41, 194)",Yes,rhiyasharma,02:00.9,Train
4510,MC6_5,MC6_5_0006_vid_31126.jpg,1,m,"(260, 602, 43, 166)",Yes,rhiyasharma,59:54.3,Train
4512,MC6_5,MC6_5_0006_vid_31456.jpg,0,,,Yes,rhiyasharma,59:54.3,Train
4514,MC6_5,MC6_5_0006_vid_344991.jpg,1,m,"(121, 312, 135, 55)",Yes,rhiyasharma,59:54.3,Train
4516,MC6_5,MC6_5_0006_vid_369744.jpg,1,m,"(65, 787, 145, 47)",Yes,rhiyasharma,24:11.2,Validate
4518,MC6_5,MC6_5_0006_vid_387748.jpg,0,,,Yes,rhiyasharma,24:11.2,Train
4520,MC6_5,MC6_5_0006_vid_400836.jpg,0,,,Yes,rhiyasharma,04:05.6,Train
4522,MC6_5,MC6_5_0006_vid_43152.jpg,0,,,Yes,rhiyasharma,04:05.6,Validate
4524,MC6_5,MC6_5_0006_vid_454232.jpg,2,f,"(526, 589, 137, 177)",Yes,rhiyasharma,02:00.9,Train
4525,MC6_5,MC6_5_0006_vid_454232.jpg,2,m,"(427, 102, 48, 142)",Yes,rhiyasharma,02:00.9,Train
4528,MC6_5,MC6_5_0006_vid_459360.jpg,1,f,"(527, 21, 65, 77)",Yes,rhiyasharma,24:46.9,Train
4530,MC6_5,MC6_5_0006_vid_462948.jpg,0,,,Yes,rhiyasharma,59:54.3,Train
4532,MC6_5,MC6_5_0006_vid_474241.jpg,1,m,"(284, 592, 157, 34)",Yes,rhiyasharma,04:05.6,Train
4534,MC6_5,MC6_5_0006_vid_490973.jpg,0,,,Yes,rhiyasharma,24:11.2,Train
4538,MC6_5,MC6_5_0006_vid_513917.jpg,2,u,"(1042, 0, 30, 40)",Yes,priya,15:17.9,Train
4539,MC6_5,MC6_5_0006_vid_513917.jpg,2,m,"(208, 364, 28, 113)",Yes,priya,15:17.9,Train
4540,MC6_5,MC6_5_0006_vid_54531.jpg,0,,,Yes,rhiyasharma,04:05.6,Train
4542,MC6_5,MC6_5_0006_vid_591247.jpg,1,m,"(267, 304, 121, 88)",Yes,rhiyasharma,02:00.9,Train
4544,MC6_5,MC6_5_0006_vid_62527.jpg,0,,,Yes,rhiyasharma,59:54.3,Train
4546,MC6_5,MC6_5_0006_vid_658558.jpg,1,m,"(774, 793, 50, 122)",Yes,rhiyasharma,04:05.6,Validate
4548,MC6_5,MC6_5_0006_vid_700398.jpg,1,m,"(70, 185, 84, 83)",Yes,rhiyasharma,24:46.9,Train
4550,MC6_5,MC6_5_0006_vid_707935.jpg,2,m,"(39, 247, 77, 131)",Yes,rhiyasharma,24:11.2,Train
4551,MC6_5,MC6_5_0006_vid_707935.jpg,2,u,"(620, 905, 83, 46)",Yes,rhiyasharma,24:11.2,Train
4554,MC6_5,MC6_5_0006_vid_720772.jpg,1,m,"(315, 637, 80, 116)",Yes,rhiyasharma,24:11.2,Train
4556,MC6_5,MC6_5_0006_vid_729533.jpg,2,f,"(801, 801, 79, 148)",Yes,rhiyasharma,04:05.6,Validate
4557,MC6_5,MC6_5_0006_vid_729533.jpg,2,m,"(308, 18, 98, 62)",Yes,rhiyasharma,04:05.6,Validate
4560,MC6_5,MC6_5_0006_vid_79679.jpg,0,,,Yes,rhiyasharma,04:05.6,Validate
4562,MC6_5,MC6_5_0006_vid_832325.jpg,2,u,"(408, 905, 62, 65)",Yes,rhiyasharma,04:05.6,Validate
4563,MC6_5,MC6_5_0006_vid_832325.jpg,2,m,"(521, 260, 88, 77)",Yes,rhiyasharma,04:05.6,Validate
4566,MC6_5,MC6_5_0006_vid_835767.jpg,1,u,"(473, 850, 38, 120)",Yes,rhiyasharma,24:46.9,Train
4568,MC6_5,MC6_5_0006_vid_868571.jpg,1,f,"(447, 317, 73, 100)",Yes,rhiyasharma,04:05.6,Train
4570,MC6_5,MC6_5_0006_vid_879935.jpg,1,f,"(799, 440, 142, 30)",Yes,rhiyasharma,59:54.3,Train
4572,MC6_5,MC6_5_0006_vid_880567.jpg,3,f,"(710, 55, 80, 100)",Yes,rhiyasharma,04:05.6,Train
4573,MC6_5,MC6_5_0006_vid_880567.jpg,3,f,"(753, 37, 171, 44)",Yes,rhiyasharma,04:05.6,Train
4574,MC6_5,MC6_5_0006_vid_880567.jpg,3,m,"(29, 514, 117, 85)",Yes,rhiyasharma,04:05.6,Train
4578,MC6_5,MC6_5_0006_vid_887108.jpg,2,m,"(404, 687, 85, 167)",Yes,rhiyasharma,59:54.3,Train
4579,MC6_5,MC6_5_0006_vid_887108.jpg,2,f,"(878, 732, 26, 124)",Yes,rhiyasharma,59:54.3,Train
4582,MC6_5,MC6_5_0006_vid_900362.jpg,2,f,"(755, 375, 57, 82)",Yes,rhiyasharma,59:54.3,Validate
4583,MC6_5,MC6_5_0006_vid_900362.jpg,2,m,"(267, 279, 131, 98)",Yes,rhiyasharma,59:54.3,Validate
4586,MC6_5,MC6_5_0006_vid_902773.jpg,2,f,"(874, 447, 31, 88)",Yes,priya,00:28.2,Train
4587,MC6_5,MC6_5_0006_vid_902773.jpg,2,m,"(75, 145, 40, 97)",Yes,priya,00:28.2,Train
4588,MC6_5,MC6_5_0006_vid_906531.jpg,1,m,"(757, 508, 97, 100)",Yes,rhiyasharma,24:46.9,Train
4591,MC6_5,MC6_5_0006_vid_915803.jpg,1,f,"(298, 727, 112, 49)",Yes,priya,15:17.9,Validate
4592,MC6_5,MC6_5_0006_vid_930122.jpg,1,m,"(296, 382, 75, 128)",Yes,rhiyasharma,04:05.6,Train
4594,MC6_5,MC6_5_0006_vid_946130.jpg,1,m,"(3, 605, 80, 162)",Yes,rhiyasharma,02:00.9,Train
4596,MC6_5,MC6_5_0006_vid_95352.jpg,1,m,"(154, 244, 86, 137)",Yes,rhiyasharma,02:00.9,Train
4598,MC6_5,MC6_5_0006_vid_963698.jpg,0,,,Yes,rhiyasharma,04:05.6,Validate
4601,MC6_5,MC6_5_0006_vid_989020.jpg,1,m,"(34, 267, 30, 149)",Yes,priya,55:50.9,Validate
4602,MC6_5,MC6_5_0006_vid_991829.jpg,2,f,"(846, 112, 90, 35)",Yes,rhiyasharma,02:00.9,Train
4603,MC6_5,MC6_5_0006_vid_991829.jpg,2,m,"(364, 367, 77, 120)",Yes,rhiyasharma,02:00.9,Train
4606,MC6_5,MC6_5_0007_vid_1013379.jpg,1,f,"(425, 383, 60, 86)",Yes,rhiyasharma,02:00.9,Train
4609,MC6_5,MC6_5_0007_vid_1018283.jpg,1,f,"(469, 751, 70, 116)",Yes,priya,08:18.3,Train
4610,MC6_5,MC6_5_0007_vid_1039671.jpg,0,,,Yes,rhiyasharma,59:54.3,Train
4612,MC6_5,MC6_5_0007_vid_1073879.jpg,1,m,"(64, 77, 157, 59)",Yes,rhiyasharma,59:54.3,Train
4614,MC6_5,MC6_5_0007_vid_130239.jpg,1,m,"(424, 524, 33, 151)",Yes,rhiyasharma,24:46.9,Train
4616,MC6_5,MC6_5_0007_vid_185536.jpg,1,u,"(1047, 1, 24, 107)",Yes,rhiyasharma,04:05.6,Train
4618,MC6_5,MC6_5_0007_vid_195009.jpg,1,m,"(134, 325, 130, 123)",Yes,rhiyasharma,24:11.2,Train
4621,MC6_5,MC6_5_0007_vid_208070.jpg,1,m,"(255, 456, 37, 146)",Yes,rhiyasharma,04:05.6,Train
4624,MC6_5,MC6_5_0007_vid_214630.jpg,1,u,"(1015, 909, 41, 62)",Yes,priya,00:28.2,Validate
4625,MC6_5,MC6_5_0007_vid_244029.jpg,0,,,Yes,rhiyasharma,02:00.9,Train
4627,MC6_5,MC6_5_0007_vid_25108.jpg,0,,,Yes,rhiyasharma,24:11.2,Train
4629,MC6_5,MC6_5_0007_vid_278736.jpg,1,m,"(5, 802, 41, 169)",Yes,rhiyasharma,02:00.9,Train
4631,MC6_5,MC6_5_0007_vid_291104.jpg,0,,,Yes,rhiyasharma,04:05.6,Train
4633,MC6_5,MC6_5_0007_vid_31267.jpg,2,m,"(54, 378, 96, 113)",Yes,rhiyasharma,24:46.9,Train
4634,MC6_5,MC6_5_0007_vid_31267.jpg,2,u,"(778, 905, 75, 54)",Yes,rhiyasharma,24:46.9,Train
4637,MC6_5,MC6_5_0007_vid_320632.jpg,1,m,"(106, 522, 62, 145)",Yes,rhiyasharma,04:05.6,Train
4639,MC6_5,MC6_5_0007_vid_321398.jpg,0,,,Yes,rhiyasharma,24:46.9,Train
4641,MC6_5,MC6_5_0007_vid_330733.jpg,0,,,Yes,rhiyasharma,24:46.9,Train
4643,MC6_5,MC6_5_0007_vid_35351.jpg,1,u,"(1010, 823, 30, 122)",Yes,rhiyasharma,24:46.9,Train
4645,MC6_5,MC6_5_0007_vid_386393.jpg,0,,,Yes,rhiyasharma,02:00.9,Train
4647,MC6_5,MC6_5_0007_vid_388808.jpg,2,f,"(90, 342, 68, 143)",Yes,rhiyasharma,02:00.9,Train
4648,MC6_5,MC6_5_0007_vid_388808.jpg,2,m,"(185, 291, 125, 82)",Yes,rhiyasharma,02:00.9,Train
4653,MC6_5,MC6_5_0007_vid_466208.jpg,2,u,"(1026, 877, 32, 92)",Yes,rhiyasharma,24:11.2,Train
4654,MC6_5,MC6_5_0007_vid_466208.jpg,2,m,"(217, 60, 60, 139)",Yes,rhiyasharma,24:11.2,Train
4657,MC6_5,MC6_5_0007_vid_470345.jpg,1,m,"(339, 620, 151, 109)",Yes,rhiyasharma,02:00.9,Train
4659,MC6_5,MC6_5_0007_vid_482880.jpg,1,m,"(153, 461, 54, 165)",Yes,rhiyasharma,24:46.9,Train
4662,MC6_5,MC6_5_0007_vid_502475.jpg,1,u,"(738, 941, 33, 30)",Yes,priya,08:18.3,Train
4663,MC6_5,MC6_5_0007_vid_508859.jpg,1,f,"(100, 768, 51, 98)",Yes,rhiyasharma,24:46.9,Train
4665,MC6_5,MC6_5_0007_vid_514888.jpg,1,u,"(268, 887, 23, 84)",Yes,rhiyasharma,04:05.6,Train
4667,MC6_5,MC6_5_0007_vid_554251.jpg,1,m,"(53, 298, 148, 44)",Yes,rhiyasharma,04:05.6,Validate
4669,MC6_5,MC6_5_0007_vid_554276.jpg,1,m,"(70, 302, 106, 117)",Yes,rhiyasharma,24:11.2,Train
4671,MC6_5,MC6_5_0007_vid_573516.jpg,0,,,Yes,rhiyasharma,59:54.3,Train
4673,MC6_5,MC6_5_0007_vid_608359.jpg,1,m,"(682, 12, 126, 38)",Yes,rhiyasharma,24:46.9,Train
4675,MC6_5,MC6_5_0007_vid_608782.jpg,0,,,Yes,rhiyasharma,24:11.2,Train
4677,MC6_5,MC6_5_0007_vid_629505.jpg,1,f,"(687, 641, 64, 98)",Yes,rhiyasharma,59:54.3,Train
4679,MC6_5,MC6_5_0007_vid_635249.jpg,0,,,Yes,rhiyasharma,24:46.9,Validate
4681,MC6_5,MC6_5_0007_vid_64966.jpg,0,,,Yes,rhiyasharma,04:05.6,Train
4683,MC6_5,MC6_5_0007_vid_651335.jpg,0,,,Yes,rhiyasharma,04:05.6,Train
4685,MC6_5,MC6_5_0007_vid_673852.jpg,0,,,Yes,rhiyasharma,59:54.3,Train
4687,MC6_5,MC6_5_0007_vid_691673.jpg,1,m,"(316, 737, 86, 104)",Yes,rhiyasharma,24:46.9,Train
4689,MC6_5,MC6_5_0007_vid_702522.jpg,0,,,Yes,rhiyasharma,59:54.3,Train
4691,MC6_5,MC6_5_0007_vid_724248.jpg,1,f,"(795, 9, 43, 120)",Yes,rhiyasharma,02:00.9,Train
4693,MC6_5,MC6_5_0007_vid_773506.jpg,0,,,Yes,rhiyasharma,24:46.9,Validate
4695,MC6_5,MC6_5_0007_vid_813691.jpg,1,f,"(695, 374, 125, 44)",Yes,rhiyasharma,59:54.3,Validate
4699,MC6_5,MC6_5_0007_vid_871532.jpg,1,f,"(629, 308, 125, 29)",Yes,rhiyasharma,24:11.2,Train
4701,MC6_5,MC6_5_0007_vid_897958.jpg,0,,,Yes,rhiyasharma,24:11.2,Train
4705,MC6_5,MC6_5_0007_vid_900123.jpg,2,m,"(727, 518, 105, 78)",Yes,priya,40:39.2,Train
4706,MC6_5,MC6_5_0007_vid_900123.jpg,2,u,"(408, 918, 150, 34)",Yes,priya,40:39.2,Train
4708,MC6_5,MC6_5_0007_vid_922237.jpg,2,m,"(395, 579, 65, 108)",Yes,priya,00:28.2,Train
4709,MC6_5,MC6_5_0007_vid_922237.jpg,2,u,"(1007, 558, 22, 97)",Yes,priya,00:28.2,Train
4710,MC6_5,MC6_5_0007_vid_926536.jpg,1,m,"(753, 267, 34, 119)",Yes,rhiyasharma,59:54.3,Train
4712,MC6_5,MC6_5_0007_vid_93717.jpg,1,m,"(692, 725, 73, 126)",Yes,rhiyasharma,24:46.9,Train
4714,MC6_5,MC6_5_0007_vid_985547.jpg,1,m,"(94, 62, 105, 77)",Yes,rhiyasharma,24:46.9,Train
4716,MC6_5,MC6_5_0008_vid_1027277.jpg,1,m,"(187, 590, 80, 106)",Yes,rhiyasharma,02:00.9,Train
4718,MC6_5,MC6_5_0008_vid_1042383.jpg,1,m,"(531, 281, 66, 71)",Yes,rhiyasharma,04:05.6,Train
4720,MC6_5,MC6_5_0008_vid_1050422.jpg,0,,,Yes,rhiyasharma,04:05.6,Train
4722,MC6_5,MC6_5_0008_vid_1068923.jpg,1,m,"(739, 702, 46, 138)",Yes,rhiyasharma,59:54.3,Train
4724,MC6_5,MC6_5_0008_vid_1072040.jpg,1,f,"(310, 105, 82, 48)",Yes,rhiyasharma,04:05.6,Train
4726,MC6_5,MC6_5_0008_vid_116674.jpg,0,,,Yes,rhiyasharma,59:54.3,Validate
4728,MC6_5,MC6_5_0008_vid_124521.jpg,0,,,Yes,rhiyasharma,24:46.9,Train
4730,MC6_5,MC6_5_0008_vid_134950.jpg,0,,,Yes,rhiyasharma,24:46.9,Train
4734,MC6_5,MC6_5_0008_vid_142943.jpg,1,m,"(123, 310, 139, 31)",Yes,priya,45:13.1,Train
4735,MC6_5,MC6_5_0008_vid_174009.jpg,1,m,"(592, 856, 98, 42)",Yes,rhiyasharma,04:05.6,Train
4737,MC6_5,MC6_5_0008_vid_182321.jpg,1,m,"(110, 510, 45, 117)",Yes,rhiyasharma,24:11.2,Train
4739,MC6_5,MC6_5_0008_vid_18519.jpg,1,m,"(348, 523, 42, 143)",Yes,rhiyasharma,04:05.6,Train
4741,MC6_5,MC6_5_0008_vid_236280.jpg,1,u,"(1029, 861, 36, 109)",Yes,rhiyasharma,24:46.9,Validate
4744,MC6_5,MC6_5_0008_vid_242350.jpg,2,u,"(1045, 811, 27, 153)",Yes,priya,00:28.2,Validate
4745,MC6_5,MC6_5_0008_vid_242350.jpg,2,m,"(89, 363, 109, 113)",Yes,priya,00:28.2,Validate
4747,MC6_5,MC6_5_0008_vid_242809.jpg,2,m,"(339, 385, 65, 118)",Yes,priya,00:28.2,Validate
4748,MC6_5,MC6_5_0008_vid_242809.jpg,2,u,"(1033, 785, 40, 163)",Yes,priya,00:28.2,Validate
4749,MC6_5,MC6_5_0008_vid_309954.jpg,0,,,Yes,rhiyasharma,02:00.9,Train
